,Ticker,Date, Close/Last, Volume, Open, High, Low
102,LUV,2019-12-26,54.9,1930797,54.94,55.34,54.6
103,LUV,2019-12-24,54.94,1326390,55.27,55.3235,54.67
104,LUV,2019-12-23,55.25,7845761,54.81,56.09,54.67
105,LUV,2019-12-20,54.63,7820050,54.28,54.7,54.01
106,LUV,2019-12-19,54.08,3833839,53.51,54.2,53.51
107,LUV,2019-12-18,53.6,3930633,54.35,54.54,53.425
108,LUV,2019-12-17,54.18,3966128,54.3,55.11,54.02
109,LUV,2019-12-16,54.35,3294340,54.55,54.925,54.335
110,LUV,2019-12-13,54.15,2705406,54.34,54.85,54.13
111,LUV,2019-12-12,54.49,4054921,54.46,55.42,54.16
112,LUV,2019-12-11,54.0,4881540,54.54,54.85,53.81
113,LUV,2019-12-10,54.91,2785028,55.29,55.58,54.755
114,LUV,2019-12-09,55.47,2601912,55.81,55.94,55.4101
115,LUV,2019-12-06,55.94,2257048,55.82,56.27,55.77
116,LUV,2019-12-05,55.53,2791748,56.05,56.18,55.49
117,LUV,2019-12-04,55.78,3379706,56.08,56.55,55.76
118,LUV,2019-12-03,55.93,3679313,56.2,56.34,55.62
119,LUV,2019-12-02,56.72,2977369,57.6,57.8,56.7
120,LUV,2019-11-29,57.64,1098366,57.75,57.95,57.465
121,LUV,2019-11-27,57.75,1627596,57.67,57.95,57.39
122,LUV,2019-11-26,57.59,2666472,57.78,57.89,57.12
123,LUV,2019-11-25,57.56,2076445,57.2,57.77,56.84
124,LUV,2019-11-22,57.01,1530338,56.81,57.12,56.6
125,LUV,2019-11-21,56.59,2125969,56.85,57.07,56.54
126,LUV,2019-11-20,56.83,3125779,57.33,57.485,56.26
127,LUV,2019-11-19,57.55,2103575,57.99,58.05,57.2968
128,LUV,2019-11-18,57.78,2205234,57.68,57.8,57.195
129,LUV,2019-11-15,57.79,1647684,57.89,58.15,57.68
130,LUV,2019-11-14,57.63,1901429,57.24,57.72,57.08
131,LUV,2019-11-13,57.59,1949389,57.6,57.8401,57.45
132,LUV,2019-11-12,57.85,1936039,58.34,58.41,57.665
133,LUV,2019-11-11,58.26,3172672,58.01,58.295,57.2
134,LUV,2019-11-08,58.18,2520613,58.2,58.35,57.8892
135,LUV,2019-11-07,58.24,2860871,58.0,58.495,57.86
136,LUV,2019-11-06,57.86,2649222,57.9,57.9,57.04
137,LUV,2019-11-05,57.88,2897927,57.16,57.98,57.01
138,LUV,2019-11-04,56.98,2368009,56.53,56.99,56.37
139,LUV,2019-11-01,56.26,2364459,56.34,56.37,55.85
140,LUV,2019-10-31,56.13,2555208,56.55,56.64,55.73
141,LUV,2019-10-30,57.04,2280459,57.19,57.27,56.48
142,LUV,2019-10-29,57.21,3074838,57.61,57.9,57.145
143,LUV,2019-10-28,57.64,5439364,56.92,57.82,56.83
144,LUV,2019-10-25,56.74,4044002,56.07,56.8,55.73
145,LUV,2019-10-24,56.29,10544350,54.2,57.1,54.0
146,LUV,2019-10-23,53.24,5051720,52.93,53.41,52.66
147,LUV,2019-10-22,52.92,5636188,53.12,53.51,52.29
148,LUV,2019-10-21,53.23,6857686,54.31,54.31,53.14
149,LUV,2019-10-18,53.48,7672894,53.87,54.72,53.45
150,LUV,2019-10-17,53.86,3885213,54.05,54.21,53.69
151,LUV,2019-10-16,53.67,4425752,54.16,54.6,53.655
152,LUV,2019-10-15,54.16,3545529,53.99,54.78,53.65
153,LUV,2019-10-14,54.03,1954963,53.72,54.3,53.72
154,LUV,2019-10-11,53.92,3067811,54.37,54.61,53.88
155,LUV,2019-10-10,53.67,2860376,52.7,53.84,52.6
156,LUV,2019-10-09,53.49,3717760,53.57,54.14,53.13
157,LUV,2019-10-08,53.03,3753307,52.73,53.715,52.41
158,LUV,2019-10-07,53.04,2801296,53.0,53.45,52.78
159,LUV,2019-10-04,52.79,2871283,52.16,52.99,52.16
160,LUV,2019-10-03,52.26,4533526,52.04,52.44,51.26
161,LUV,2019-10-02,52.04,5532440,52.72,53.0,51.19
162,LUV,2019-10-01,53.37,4234103,54.29,54.9,53.29
163,LUV,2019-09-30,54.01,3842700,54.4,54.69,53.73
164,LUV,2019-09-27,54.34,3162195,54.9,55.17,54.06
165,LUV,2019-09-26,54.58,2558808,54.87,55.18,54.44
166,LUV,2019-09-25,54.82,2120577,54.76,55.34,54.52
167,LUV,2019-09-24,54.73,3429240,54.94,55.18,54.07
168,LUV,2019-09-23,54.48,3244157,54.35,54.76,53.96
169,LUV,2019-09-20,54.49,7081985,55.16,55.44,54.27
170,LUV,2019-09-19,55.08,4070728,56.09,56.21,55.06
171,LUV,2019-09-18,56.23,4517418,55.7,56.49,55.6
172,LUV,2019-09-17,55.73,4281421,55.25,56.28,55.21
173,LUV,2019-09-16,55.81,4727300,54.39,55.86,54.06
174,LUV,2019-09-13,55.79,4400799,55.98,56.3524,55.65
175,LUV,2019-09-12,54.98,2963452,54.79,55.465,54.3
176,LUV,2019-09-11,54.71,5496018,53.47,54.86,53.04
177,LUV,2019-09-10,53.38,3196232,53.29,53.63,52.88
178,LUV,2019-09-09,53.08,3127554,52.14,53.295,51.82
179,LUV,2019-09-06,52.14,2773605,52.75,53.15,52.08
180,LUV,2019-09-05,52.52,3236445,52.6,53.13,52.44
181,LUV,2019-09-04,52.1,3166998,51.83,52.29,51.01
182,LUV,2019-09-03,51.38,4297988,51.89,52.24,50.91
183,LUV,2019-08-30,52.32,3274715,52.6,53.19,52.18
184,LUV,2019-08-29,52.3,3851890,51.66,52.39,51.605
185,LUV,2019-08-28,51.16,2614885,50.24,51.52,50.12
186,LUV,2019-08-27,50.49,2519088,50.97,51.12,50.19
187,LUV,2019-08-26,50.69,3608750,50.94,51.16,50.24
188,LUV,2019-08-23,50.56,4692193,50.95,51.94,50.23
189,LUV,2019-08-22,51.19,3472220,50.81,51.57,50.66
190,LUV,2019-08-21,50.59,2097666,50.41,50.89,50.35
191,LUV,2019-08-20,50.02,2296956,50.45,50.47,49.73
192,LUV,2019-08-19,50.64,3540089,50.33,50.95,50.3
193,LUV,2019-08-16,49.79,2997225,48.7,50.01,48.55
194,LUV,2019-08-15,48.21,2935637,48.91,49.04,48.0896
195,LUV,2019-08-14,48.76,3654190,49.42,49.44,48.22
196,LUV,2019-08-13,49.92,3242337,49.4,50.95,49.36
197,LUV,2019-08-12,50.05,2112122,50.02,50.15,49.54
198,LUV,2019-08-09,50.45,2594292,50.23,50.76,50.0615
199,LUV,2019-08-08,50.49,3673345,50.24,50.8,49.91
200,LUV,2019-08-07,49.93,3592429,49.18,50.165,48.77
201,LUV,2019-08-06,49.71,3234929,49.39,49.79,49.05
202,LUV,2019-08-05,48.96,5156510,50.0,50.0,48.4
203,LUV,2019-08-02,50.62,3142474,50.84,50.97,50.25
204,LUV,2019-08-01,50.96,4588143,51.53,52.28,50.42
205,LUV,2019-07-31,51.53,4985480,52.55,52.71,51.3946
206,LUV,2019-07-30,52.55,2794398,52.55,52.8,52.15
207,LUV,2019-07-29,52.88,3785900,53.15,53.69,52.69
208,LUV,2019-07-26,53.25,5835404,54.86,54.86,53.14
209,LUV,2019-07-25,54.91,8684152,53.33,55.94,52.41
210,LUV,2019-07-24,54.72,4756563,54.0,54.94,53.85
211,LUV,2019-07-23,54.12,3399875,52.75,54.25,52.73
212,LUV,2019-07-22,52.68,3567169,52.31,53.095,52.27
213,LUV,2019-07-19,52.02,4285522,52.53,52.9349,52.0
214,LUV,2019-07-18,52.44,2969491,52.17,52.73,51.9
215,LUV,2019-07-17,52.3,3712772,53.13,53.13,52.265
216,LUV,2019-07-16,53.28,3601093,52.28,53.785,52.28
217,LUV,2019-07-15,52.26,3191442,52.35,53.0,52.18
218,LUV,2019-07-12,52.51,2643132,52.0,52.81,51.82
219,LUV,2019-07-11,51.84,2094558,52.17,52.23,51.77
220,LUV,2019-07-10,51.86,3223980,51.91,52.34,51.72
221,LUV,2019-07-09,51.69,3122088,51.71,52.24,51.47
222,LUV,2019-07-08,52.08,3164718,51.6,52.29,51.41
223,LUV,2019-07-05,51.88,2113246,51.85,52.25,51.46
224,LUV,2019-07-03,51.89,2716995,51.77,52.23,51.58
225,LUV,2019-07-02,51.43,2909522,51.91,52.25,51.03
226,LUV,2019-07-01,51.54,3352178,51.2,51.83,51.045
227,LUV,2019-06-28,50.78,5965414,50.96,51.18,50.65
228,LUV,2019-06-27,50.74,3856748,50.76,51.47,50.5
229,LUV,2019-06-26,50.7,3847570,51.07,51.38,50.35
230,LUV,2019-06-25,51.0,2953988,51.12,51.61,50.955
231,LUV,2019-06-24,51.22,2384179,51.46,51.5,50.91
232,LUV,2019-06-21,51.25,4733668,51.52,51.99,51.12
233,LUV,2019-06-20,51.52,3884333,51.82,51.905,51.03
234,LUV,2019-06-19,51.51,3903733,52.0,52.1,50.89
235,LUV,2019-06-18,51.7,3068900,51.43,52.46,51.16
236,LUV,2019-06-17,51.18,2811221,51.61,51.7,51.07
237,LUV,2019-06-14,51.82,2535282,52.54,52.59,51.3758
238,LUV,2019-06-13,52.38,4241808,51.11,52.75,51.07
239,LUV,2019-06-12,50.81,2572791,50.59,51.11,50.42
240,LUV,2019-06-11,50.58,2949035,50.56,51.136,50.27
241,LUV,2019-06-10,50.3,3016632,50.85,51.33,50.28
242,LUV,2019-06-07,50.37,2032364,50.16,50.96,50.08
243,LUV,2019-06-06,49.98,2385921,50.25,50.5,49.54
244,LUV,2019-06-05,50.22,4456206,49.59,50.29,49.4
245,LUV,2019-06-04,48.95,6212733,48.24,49.22,48.17
246,LUV,2019-06-03,47.79,5231218,47.6,48.35,47.395
247,LUV,2019-05-31,47.6,5193949,48.91,49.01,47.441
248,LUV,2019-05-30,49.39,2792344,49.57,49.89,49.06
249,LUV,2019-05-29,49.56,3703345,50.15,50.15,49.105
250,LUV,2019-05-28,50.03,3446591,50.73,50.93,49.985
251,LUV,2019-05-24,51.15,2311899,51.11,51.56,50.88
